loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.17772511848341235,0.12631578947368421,0.2068965517241379,0.14516129032258063,0.14320154291224688,0.11379573330966325,0.023076923076923075,0.25610240915957705,0.20600653772813948,0.029144232289295892,0.11383537653239931,0.02914421358120403,0.037500000000000006,0.1415929203539823,0.16463414634146342,0.0,0.49295774647887325,0.18152866242038218,0.15476190476190477,0.12530712530712532,0.14285714285714285,0
0.07109004739336494,0.0,0.0,0.0,0.2217936354869817,0.15492622171559917,0.030769230769230767,0.18152182555458377,0.39570280577499317,0.028122014906105622,0.15411558669001751,0.02812197762999054,0.0,0.029498525073746312,0.024390243902439025,0.0,0.16901408450704225,0.1305732484076433,0.2507936507936508,0.1769041769041769,0.0,0
0.04502369668246446,0.02105263157894737,0.0,0.03225806451612903,0.033751205400192864,0.020541009607411235,0.07692307692307693,0.08181601335771646,0.11635113048215745,0.0016812674715495233,0.021015761821366025,0.001681244247781102,0.0,0.0,0.03048780487804878,0.0,0.18309859154929578,0.054140127388535034,0.03571428571428572,0.030712530712530713,0.024844720496894408,0
0.06161137440758295,0.042105263157894736,0.06896551724137931,0.03225806451612903,0.05159112825458052,0.03153417253163345,0.038461538461538464,0.1738093344994832,0.08413919912830292,0.005480295004115796,0.03152364273204904,0.005480257833130575,0.05,0.014749262536873156,0.042682926829268296,0.0,0.23943661971830985,0.0445859872611465,0.05793650793650794,0.04176904176904177,0.049689440993788817,0
0.033175355450236976,0.02105263157894737,0.0,0.03225806451612903,0.024590163934426233,0.015183120107823514,0.1076923076923077,0.05708833585115688,0.12322936529555978,0.0008672972682246383,0.01576182136602452,0.0008672833346204263,0.025,0.07079646017699115,0.0975609756097561,0.0,0.16901408450704225,0.06050955414012739,0.023809523809523808,0.025798525798525797,0.024844720496894408,0
0.028436018957345974,0.031578947368421054,0.0,0.04838709677419355,0.027965284474445518,0.017227001660799754,0.06923076923076922,0.08769976942037051,0.09108553527649142,0.0015107462300655505,0.017513134851138354,0.001510746223050865,0.037500000000000006,0.02359882005899705,0.09146341463414634,0.0,0.19718309859154928,0.054140127388535034,0.02619047619047619,0.030712530712530713,0.037267080745341616,0
0.07345971563981044,0.052631578947368425,0.0,0.08064516129032258,0.058823529411764705,0.0401155552233437,0.061538461538461535,0.10248866979406855,0.1815241078725143,0.004110525382190106,0.040280210157618214,0.004110506790334568,0.0625,0.12979351032448377,0.25609756097560976,0.0,0.22535211267605634,0.09872611464968153,0.05952380952380953,0.05773955773955774,0.06211180124223602,0
0.05687203791469195,0.02105263157894737,0.0,0.03225806451612903,0.05737704918032787,0.03994620503752567,0.05384615384615385,0.11218891627574144,0.1651116861890493,0.004480351014945912,0.040280210157618214,0.004480337064565597,0.025,0.0471976401179941,0.11585365853658537,0.0,0.25352112676056343,0.10509554140127389,0.05555555555555556,0.060196560196560195,0.024844720496894408,0
0.04976303317535545,0.031578947368421054,0.10344827586206896,0.04838709677419355,0.03567984570877532,0.022281812724388998,0.05384615384615385,0.10670271129840185,0.09680604739852901,0.002377746333975554,0.02276707530647986,0.002377778825281982,0.0625,0.029498525073746312,0.11585365853658537,0.0,0.19718309859154928,0.06050955414012739,0.03174603174603175,0.04176904176904177,0.037267080745341616,0
0.06398104265402844,0.052631578947368425,0.0,0.04838709677419355,0.06123432979749277,0.041287575302436076,0.030769230769230767,0.18366860141528188,0.10422909289022064,0.007583294356441529,0.04203152364273205,0.007583317537192808,0.0625,0.05604719764011799,0.09146341463414634,0.0,0.28169014084507044,0.07961783439490447,0.05714285714285715,0.06756756756756757,0.06211180124223602,0
0.04028436018957346,0.010526315789473684,0.0,0.016129032258064516,0.05834136933461909,0.03654285026874123,0.030769230769230767,0.19416395006758372,0.08723780986107328,0.007095735936781228,0.03677758318739054,0.007095726617449571,0.037500000000000006,0.05309734513274336,0.07926829268292683,0.0,0.2112676056338028,0.06050955414012739,0.05,0.07125307125307125,0.012422360248447206,0
0.05450236966824645,0.042105263157894736,0.0,0.03225806451612903,0.09450337512054002,0.06280614425832795,0.023076923076923075,0.31581458217380937,0.09220920730046309,0.019834032523046267,0.06304728546409807,0.019834018501375852,0.025,0.058997050147492625,0.08536585365853659,0.0,0.28169014084507044,0.0732484076433121,0.0865079365079365,0.10687960687960688,0.049689440993788817,0
0.14454976303317538,0.08421052631578947,0.10344827586206896,0.08064516129032258,0.14898746383799422,0.11693455140887678,0.038461538461538464,0.1684821499562694,0.32181285753200767,0.019699370656592403,0.11733800350262698,0.019699375208316827,0.0625,0.0943952802359882,0.15853658536585366,0.0,0.323943661971831,0.20382165605095542,0.15555555555555556,0.13882063882063883,0.09937888198757763,0
0.15165876777251186,0.11578947368421053,0.06896551724137931,0.11290322580645161,0.12632594021215043,0.0965331097132259,0.05384615384615385,0.12077601971853384,0.37060746390629257,0.011657918574869782,0.09632224168126095,0.011657886018393059,0.0,0.10029498525073746,0.10365853658536586,0.0,0.22535211267605634,0.1942675159235669,0.12142857142857143,0.1339066339066339,0.13664596273291924,0
0.016587677725118485,0.0,0.0,0.0,0.023143683702989394,0.01058847437673292,0.1076923076923077,0.05565715194402481,0.08819122854807954,0.0005893371974228258,0.010507880910683012,0.0005893046923396575,0.0,0.008849557522123894,0.01829268292682927,0.0,0.08450704225352114,0.019108280254777073,0.02857142857142857,0.014742014742014743,0.0,0
0.04028436018957346,0.031578947368421054,0.0,0.04838709677419355,0.038090646094503376,0.02502878953158907,0.09999999999999999,0.06273356126262225,0.1848951239444293,0.001570750205659761,0.0245183887915937,0.00157075484155886,0.025,0.0058997050147492625,0.07317073170731708,0.0,0.16901408450704225,0.089171974522293,0.03571428571428572,0.04176904176904177,0.037267080745341616,0
0.011848341232227489,0.0,0.0,0.0,0.0048216007714561235,0.0018032874958830388,0.29230769230769227,0.02122922795579232,0.03943067284118769,3.823668954718905e-05,0.0017513134851138354,3.8194900638097217e-05,0.0125,0.0058997050147492625,0.0,0.0,0.04225352112676056,0.009554140127388536,0.004761904761904762,0.004914004914004914,0.0,0
0.1113744075829384,0.0631578947368421,0.0,0.0967741935483871,0.12005785920925748,0.09500837407470564,0.05384615384615385,0.11314303888049615,0.3894374829746663,0.010746167382452697,0.09457092819614711,0.010746139473401807,0.05,0.08259587020648967,0.2378048780487805,0.0,0.26760563380281693,0.22611464968152867,0.11746031746031746,0.12407862407862408,0.07453416149068323,0
0.2985781990521327,0.09473684210526315,0.0,0.14516129032258063,0.3548698167791707,0.31152842630463884,0.030769230769230767,0.19798044048660254,0.7295014982293653,0.06167941121608539,0.3117338003502627,0.061679415572888405,0.05,0.09144542772861357,0.46951219512195125,0.0,0.33802816901408456,0.4012738853503185,0.38492063492063494,0.3083538083538083,0.11180124223602483,0
0.047393364928909956,0.031578947368421054,0.0,0.04838709677419355,0.03664416586306654,0.022875706307068096,0.09999999999999999,0.06074580583604994,0.17467992372650504,0.0013889785089513994,0.02276707530647986,0.0013889738593097104,0.0,0.06784660766961652,0.3353658536585366,0.0,0.15492957746478872,0.07006369426751592,0.0380952380952381,0.0343980343980344,0.037267080745341616,0
0.07345971563981044,0.010526315789473684,0.0,0.016129032258064516,0.10270009643201543,0.07498125468632842,0.038461538461538464,0.14932018764411228,0.23277036229910106,0.011197926788584302,0.07530647985989491,0.011197959238936935,0.0125,0.02359882005899705,0.07317073170731708,0.0,0.23943661971830985,0.1464968152866242,0.09285714285714286,0.11793611793611794,0.012422360248447206,0
0.09478672985781991,0.052631578947368425,0.0,0.06451612903225806,0.08100289296046287,0.05756504799033887,0.04615384615384615,0.13683708356523816,0.19504222282756742,0.007876368018557985,0.05779334500875657,0.007876340122832125,0.037500000000000006,0.13864306784660768,0.24390243902439024,0.0,0.28169014084507044,0.11464968152866242,0.0865079365079365,0.07248157248157248,0.06211180124223602,0
0.05213270142180096,0.042105263157894736,0.0,0.06451612903225806,0.024108003857280617,0.013830654485911234,0.09999999999999999,0.06241552039437068,0.10279896485971125,0.0008628258739278631,0.014010507880910683,0.0008628537290759642,0.0125,0.058997050147492625,0.07926829268292683,0.0,0.15492957746478872,0.04140127388535032,0.02619047619047619,0.020884520884520884,0.049689440993788817,0
0.016587677725118485,0.010526315789473684,0.0,0.0,0.016875602700096432,0.00923367289018867,0.13846153846153844,0.04373061938459093,0.0978956687551076,0.0004038091580497799,0.008756567425569177,0.0004038463017139732,0.0,0.017699115044247787,0.042682926829268296,0.0,0.14084507042253522,0.03184713375796178,0.01984126984126984,0.012285012285012284,0.012422360248447206,0
0.05687203791469195,0.031578947368421054,0.0,0.0,0.045323047251687565,0.02773839250467757,0.05384615384615385,0.11926532559433889,0.10783846363388723,0.003308274596523643,0.028021015761821366,0.00330824672200832,0.0,0.02359882005899705,0.042682926829268296,0.0,0.2112676056338028,0.050955414012738856,0.050793650793650794,0.036855036855036855,0.037267080745341616,0
0.016587677725118485,0.010526315789473684,0.0,0.0,0.005303760848601736,0.0023276891057609434,0.20769230769230768,0.029816331398584722,0.036195859438845006,6.941108342937817e-05,0.0017513134851138354,6.936929437553762e-05,0.0125,0.017699115044247787,0.01829268292682927,0.0,0.07042253521126761,0.012738853503184714,0.004761904761904762,0.006142506142506142,0.012422360248447206,0
0.037914691943127965,0.02105263157894737,0.0,0.03225806451612903,0.048698167791706846,0.03125912447121865,0.05384615384615385,0.11584638626063451,0.12510215200217925,0.0036216529390760274,0.03152364273204904,0.003621662208644785,0.025,0.0058997050147492625,0.054878048780487805,0.0,0.22535211267605634,0.06687898089171974,0.05158730158730159,0.044226044226044224,0.024844720496894408,0
0.08767772511848343,0.042105263157894736,0.0,0.06451612903225806,0.08437801350048216,0.06119614956074067,0.038461538461538464,0.15305716784606824,0.18537183328793244,0.00936662848368338,0.06129597197898423,0.009366609867422743,0.025,0.035398230088495575,0.07317073170731708,0.0,0.295774647887324,0.12738853503184713,0.08333333333333334,0.085995085995086,0.049689440993788817,0
0.07109004739336494,0.042105263157894736,0.13793103448275862,0.06451612903225806,0.06702025072324011,0.047265636861812586,0.05384615384615385,0.1179931621213326,0.18574639062925632,0.005576288364127767,0.047285464098073555,0.005576288338235988,0.125,0.02654867256637168,0.1402439024390244,0.0,0.23943661971830985,0.1178343949044586,0.06190476190476191,0.07493857493857493,0.049689440993788817,0
0.047393364928909956,0.031578947368421054,0.0,0.03225806451612903,0.02892960462873674,0.018122805747161342,0.07692307692307693,0.08157748270652779,0.10296921819667665,0.001478866070936103,0.017513134851138354,0.0014789032096086,0.0,0.008849557522123894,0.01829268292682927,0.0,0.19718309859154928,0.06050955414012739,0.026984126984126982,0.03194103194103194,0.037267080745341616,0
0.047393364928909956,0.031578947368421054,0.0,0.03225806451612903,0.02892960462873674,0.018122805747161342,0.07692307692307693,0.08157748270652779,0.10296921819667665,0.001478866070936103,0.017513134851138354,0.0014789032096086,0.0,0.008849557522123894,0.01829268292682927,0.0,0.19718309859154928,0.06050955414012739,0.026984126984126982,0.03194103194103194,0.037267080745341616,0
0.03080568720379147,0.010526315789473684,0.0,0.0,0.011571841851494697,0.005703597465119702,0.06923076923076922,0.08746123876918185,0.030236992645055846,0.0004988599500012683,0.005253940455341506,0.0004988738772621494,0.0,0.0,0.01829268292682927,0.0,0.1267605633802817,0.01592356687898089,0.010317460317460317,0.013513513513513513,0.012422360248447206,0
0.011848341232227489,0.0,0.0,0.0,0.007232401157184185,0.0033496298822490644,0.22307692307692303,0.027828575972012406,0.055809043857259606,9.321673094709987e-05,0.0035026269702276708,9.318887135990897e-05,0.0,0.011799410029498525,0.0,0.0,0.08450704225352114,0.01592356687898089,0.007936507936507936,0.006142506142506142,0.0,0
0.06635071090047394,0.042105263157894736,0.0,0.016129032258064516,0.05303760848601736,0.03324811320534353,0.038461538461538464,0.16522223105669082,0.09329882865704167,0.005492822337254632,0.03327495621716287,0.005492794452596033,0.0,0.05014749262536873,0.03658536585365854,0.0,0.22535211267605634,0.05732484076433121,0.05238095238095238,0.05405405405405405,0.049689440993788817,0
0.04028436018957346,0.02105263157894737,0.0,0.0,0.04339440694310511,0.026806382516520406,0.061538461538461535,0.10248866979406855,0.12122037591936802,0.0027483984549814384,0.02626970227670753,0.0027483612966809384,0.0125,0.032448377581120944,0.04878048780487805,0.0,0.18309859154929578,0.06050955414012739,0.043650793650793655,0.042997542997543,0.024844720496894408,0
0.1279620853080569,0.10526315789473684,0.13793103448275862,0.11290322580645161,0.10414657666345227,0.07659475318086367,0.030769230769230767,0.2133259123797408,0.16647371288477256,0.016339473046785742,0.07705779334500876,0.01633947761411082,0.0,0.02359882005899705,0.10365853658536586,0.0,0.33802816901408456,0.1305732484076433,0.10158730158730159,0.1081081081081081,0.12422360248447205,0
0.1090047393364929,0.02105263157894737,0.0,0.0,0.07184185149469624,0.05472872436096584,0.04615384615384615,0.12443348970342691,0.20386134568237538,0.006812152959963429,0.0542907180385289,0.0068121482851408975,0.0,0.11504424778761062,0.08536585365853659,0.0,0.28169014084507044,0.17515923566878983,0.05317460317460318,0.10073710073710074,0.024844720496894408,0
0.07345971563981044,0.052631578947368425,0.10344827586206896,0.016129032258064516,0.045323047251687565,0.029113632806751586,0.030769230769230767,0.18168084598870957,0.07429855625170254,0.005290174847443155,0.029772329246935205,0.005290202682034222,0.025,0.04129793510324484,0.06097560975609756,0.0,0.28169014084507044,0.054140127388535034,0.045238095238095244,0.045454545454545456,0.06211180124223602,0
0.07345971563981044,0.02105263157894737,0.0,0.0,0.2589199614271938,0.1824520505387672,0.015384615384615384,0.4229943547745886,0.19997956959956414,0.07717718955762928,0.18213660245183888,0.07717718455608832,0.037500000000000006,0.038348082595870206,0.13414634146341464,0.0,0.2112676056338028,0.12738853503184713,0.2150793650793651,0.32678132678132676,0.024844720496894408,0
0.08767772511848343,0.031578947368421054,0.0,0.0,0.07907425265188042,0.05322209167334335,0.030769230769230767,0.19305080702870323,0.1278262053936257,0.010273745770069122,0.05253940455341506,0.010273759651943326,0.0,0.032448377581120944,0.06097560975609756,0.0,0.25352112676056343,0.08598726114649682,0.0753968253968254,0.08476658476658476,0.031055900621118016,0
0.03080568720379147,0.010526315789473684,0.0,0.0,0.02651880424300868,0.015186623904771473,0.1076923076923077,0.056213723463465065,0.12523835467175157,0.0008538691557570644,0.01576182136602452,0.000853827363060834,0.0,0.0,0.0,0.0,0.14084507042253522,0.0445859872611465,0.029365079365079365,0.022113022113022112,0.012422360248447206,0
0.1398104265402844,0.042105263157894736,0.0,0.06451612903225806,0.15911282545805208,0.1263971390329988,0.038461538461538464,0.1758766001431184,0.33318578044129665,0.022230026603217382,0.12609457092819615,0.0222300172136143,0.1125,0.04129793510324484,0.2378048780487805,0.0,0.35211267605633806,0.21337579617834396,0.17142857142857143,0.14004914004914004,0.049689440993788817,0
0.02132701421800948,0.0,0.0,0.0,0.014946962391513984,0.007300744907231137,0.12307692307692307,0.04873976305955315,0.06949741214927813,0.0003555524592684884,0.0070052539404553416,0.000355538528040406,0.0,0.0058997050147492625,0.03048780487804878,0.0,0.08450704225352114,0.025477707006369428,0.013492063492063491,0.0171990171990172,0.0,0
0.03554502369668247,0.02105263157894737,0.0,0.03225806451612903,0.03471552555448409,0.020917667779316855,0.0846153846153846,0.07155919535660332,0.135521656224462,0.0014968863007032724,0.021015761821366025,0.0014968723641757575,0.125,0.017699115044247787,0.054878048780487805,0.0,0.15492957746478872,0.05732484076433121,0.03571428571428572,0.033169533169533166,0.024844720496894408,0
0.026066350710900476,0.010526315789473684,0.0,0.016129032258064516,0.015429122468659597,0.00832852534529919,0.12307692307692307,0.04858074262542737,0.07947425769545083,0.0004046960078012691,0.008756567425569177,0.0004046820763450038,0.0,0.011799410029498525,0.024390243902439025,0.0,0.14084507042253522,0.028662420382165606,0.01746031746031746,0.012285012285012284,0.012422360248447206,0
0.028436018957345974,0.010526315789473684,0.0,0.0,0.019286403085824494,0.010170938573767774,0.07692307692307693,0.07656833903156557,0.06163170798147644,0.0007783569174928342,0.010507880910683012,0.0007783569138787732,0.0,0.0,0.01829268292682927,0.0,0.14084507042253522,0.025477707006369428,0.020634920634920634,0.0171990171990172,0.012422360248447206,0
0.03554502369668247,0.010526315789473684,0.0,0.016129032258064516,0.01976856316297011,0.011245436304475285,0.0846153846153846,0.07235429752723226,0.0720512122037592,0.0008136591094330015,0.010507880910683012,0.0008136266033082634,0.0,0.038348082595870206,0.03048780487804878,0.0,0.18309859154929578,0.03184713375796178,0.022222222222222223,0.01597051597051597,0.012422360248447206,0
